"id","repo_id","committer","message","comment_count","verification"
"1515","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"fixed improper handling of escaped backslaches","0","0"
"1516","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #595 from pwielgolaski/develop

run gradle plugin test for gradle plugin","0","0"
"1517","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","fix relative path for gradle test","0","0"
"1518","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","get rid of hardcoded version in build.gradle","0","0"
"1519","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","run gradle test for gradle plugin","0","0"
"1520","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixes #576","0","0"
"1521","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Unable to reproduce #552","0","0"
"1522","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixes #585","0","0"
"1523","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","fix path for linux","0","0"
"1524","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","change MySQL creation","0","0"
"1525","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","add verbose to mysql","0","0"
"1526","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","fix typo in profile","0","0"
"1527","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","run DB test that can be run on travis","0","0"
"1528","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","add DB services for travis","0","0"
"1529","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","rename command line test to avoid conflicts with MediumTest configuration in parent pom.xml","0","0"
"1530","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","modify travis configuration to run embeded tests","0","0"
"1531","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","add new profile and failsafe plugin for running integration test","0","0"
"1532","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","add test categories for MediumTest to indicate DB in use","0","0"
"1533","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #590 from pwielgolaski/master

small changes to make possible to run large gradle test on linux system and avoid playing with permissions","0","0"
"1534","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","remove before_script from .travice.yml","0","0"
"1535","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","change shell to bash in gradle test to test travis CI","0","0"
"1536","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","uncomment shell processor for running test in gradle large test","0","0"
"1537","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Goodbye release plugin","2","0"
"1538","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Removed erroneous sh extension","0","0"
"1539","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Attempt to fix travis build","0","0"
"1540","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fix build on Unix","0","0"
"1541","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Trying to reproduce #584","0","0"
"1542","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixes #574","0","0"
"1543","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #581 from pwielgolaski/master

fix gradle plugin - issue #574","0","0"
"1544","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added large test for Gradle Plugin","0","0"
"1545","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixes #572","0","0"
"1546","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #573 from blob79/lenient_migration_version_naming

NumberFormatException with file names like V1..1__desc.sql","0","0"
"1547","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","Fix property setting in gradle plugin

Use method calls instead of property shortcut as it does not work
properly  with overloading setters.","0","0"
"1548","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","make OsgiLargeTest runnable on linux system

fix problem with excetuable permision by running sh shell instead of
file (problem caused by bug in maven
http://jira.codehaus.org/browse/MRESOURCES-132)","0","0"
"1549","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Set the version to 0-SNAPSHOT","0","0"
"1550","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Make MigrationVersion hashCode consistent with equals","0","0"
"1551","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Do not allow versions like 1..1","0","0"
"1552","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Refactored DbExecutor to use a plain sql connection","0","0"
"1553","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"fix parsing of migration versions like 1..1 and compare for EMPTY and LATEST","0","0"
"1554","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixes #571","0","0"
"1555","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge remote-tracking branch 'origin/master'","0","0"
"1556","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixes #570","0","0"
"1557","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Update README.md","0","0"
"1558","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Update README.md","0","0"
"1559","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added license info to the project per GitHub standard LICENSE file","0","0"
"1560","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Create LICENSE","0","0"
"1561","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed #559","0","0"
"1562","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed #563","0","0"
"1563","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #564 from pwielgolaski/master

performance improvement for MigrationVersion.compareTo","0","0"
"1564","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Suggest initOnMigrate for non-empty schemas","0","0"
"1565","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pwielgolaski","performance improvment for MigrationVersion.compareTo

move logic of parsing to construction phase and make some reusing of
cached patterns","0","0"
"1566","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Removed unused imports","0","0"
"1567","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixes #555","0","0"
"1568","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixes #233 (was fixed as part of 2.2)","0","0"
"1569","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","[maven-release-plugin] prepare for next development iteration","0","0"
"1570","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","[maven-release-plugin] prepare release flyway-2.2","0","0"
"1571","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Adjusted to Satisfy Sonatype OSS","0","0"
"1572","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","[maven-release-plugin] prepare for next development iteration","0","0"
"1573","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","[maven-release-plugin] prepare release flyway-2.2","0","0"
"1574","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed release build errors","0","0"
"1575","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","[maven-release-plugin] prepare for next development iteration","0","0"
"1576","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","[maven-release-plugin] prepare release flyway-2.2","0","0"
"1577","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed for DBs that support DDL transactions (last commit broke it)","0","0"
"1578","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed #548","0","0"
"1579","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #554 from bpg/master

Implementation of #548 feature request","0","0"
"1580","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Implementation of #548 feature request

Added MigrationResult class for capturing of JDBC exception during
migration if any, and wrap it into FlywayException.","0","0"
"1581","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed #505","0","0"
"1582","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Only build for Scala Version actually used by SBT 0.12.3 and 0.12.4","0","0"
"1583","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed dependency resolution to work with test scope","0","0"
"1584","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Removed unused parameter","0","0"
"1585","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added support for Gradle properties","0","0"
"1586","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Restore original schema on the user objects connection when done","0","0"
"1587","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Removed multi DB support from Gradle Plugin and added System Property override","0","0"
"1588","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Dropped Scala 2.9 support in preparation for SBT 0.13","0","0"
"1589","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added largestest for command-line with jar file","0","0"
"1590","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Gradle plugin is now built using Maven","0","0"
"1591","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Minor cleanup","0","0"
"1592","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #13 from ben-manes/master

Gradle plugin","0","0"
"1593","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Tried to reproduce #549, but failed","0","0"
"1594","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed #501","0","0"
"1595","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed #542","0","0"
"1596","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #547 from emilecantin/patch-1

Fixed javadoc for core/dbSupport/SqlScript.java","0","0"
"1597","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","emilecantin","Fixed javadoc for core/dbSupport/SqlScript.java

As seen in com.googlecode.flyway.core.resolver.sql.PlaceholderReplacer, line [62](https://github.com/flyway/flyway/blob/master/flyway-core/src/main/java/com/googlecode/flyway/core/resolver/sql/SqlMigrationExecutor.java#L62), the placeholders are already replaced when calling SqlScript's constructor.","0","0"
"1598","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed tests to be compatible with SQL Azure","0","0"
"1599","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","ben-manes","Add gradle plugin to flyway project

A gradle plugin based on the Flyway 2.x series
([original](https://github.com/ben-manes/gradle-flyway-plugin)).

This plugin is integrated into the Maven build using the
[gradle-maven-plugin](https://github.com/if6was9/gradle-maven-plugin)
to invoke the gradle build. The gradle wrapper is invoked so that the
maven packaging phase has the compile jars in the target folder. This
allows maven to pick up the jars in subsequent phases, like install.","0","0"
"1600","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added test for binary literal","0","0"
"1601","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed paths to local Maven repo","0","0"
"1602","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed paths to local Maven repo","0","0"
"1603","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #12 from cdedie/master

sbt plugin","0","0"
"1604","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"updated license header","0","0"
"1605","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Merge branch 'master' of github.com:flyway/flyway

Conflicts:
	pom.xml","0","0"
"1606","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Obsolete","0","0"
"1607","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 481","0","0"
"1608","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 497","0","0"
"1609","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 499","0","0"
"1610","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added testcase for compound trigger parsing","0","0"
"1611","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #26 from cipous/master

Issue 491 - fixing creation of triggers with declaration in Oracle","0","0"
"1612","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added testcase","0","0"
"1613","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #23 from pmalouin/patch-1

Consider colons as a token separator","0","0"
"1614","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Simplified code","0","0"
"1615","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #22 from bjhartin/master

Issue 477: Fail fast for missing placeholders","0","0"
"1616","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Merge branch 'master' of https://github.com/cipous/flyway","0","0"
"1617","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Issue 491 CREATE OR REPLACE TRIGGER does not have DECLARE section for definition variables

This fix if someone is declaring in begining of trigger some variables ended by ;
If ; was there flyway ended script and started new","0","0"
"1618","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Issue 491 CREATE OR REPLACE TRIGGER does not have DECLARE section for definition variables

This fix if someone is declaring in begining of trigger some variables ended by ;
If ; was there flyway ended script and started new","0","0"
"1619","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed build warnings","0","0"
"1620","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #25 from nhajratw/pom-cleanup

version in child projects is redundant, since it is inherited from the parent","0","0"
"1621","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","nhajratw","version in child projects is redundant, since it is inherited from the parent","0","0"
"1622","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","pmalouin","Consider colons as a token separator

I bumped into tokenization problems on PostgreSQL with statements of the form:
CREATE TABLE base_table (
    base_table_id integer DEFAULT nextval('base_table_seq'::regclass) NOT NULL
);
The parser considers ""'base_table_seq'::regclass"" to be a full token, but it should be considered as 2 tokens:
""'base_catalog_table_seq'"" and ""regclass""

Now I haven't tested this with other rdbms and I'm not sure this should be applied to all of them.","0","0"
"1623","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Adding placeholder values to test configurations which lacked them and were generating unmatched placeholder errors","0","0"
"1624","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Unmatched placeholder checking now is disabled for the special 'NO_PLACEHOLDERS' object","0","0"
"1625","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Fixing unmatched placeholder detection so it doesn't repeat the same placeholder more than once in the exception's message.","0","0"
"1626","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Unmatched placeholder expressions in sql scripts now cause an informative FlywayException.","0","0"
"1627","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Use relative instead of absolute paths","0","0"
"1628","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Improved SQL Azure compatibility","0","0"
"1629","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Install Ant on the fly during large tests","0","0"
"1630","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Install Maven on demand during large test","0","0"
"1631","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Test travis-ci build","0","0"
"1632","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Test travis-ci build","0","0"
"1633","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added travis-ci integration (from the fork of Mathias Sulser)","0","0"
"1634","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed for dirs with spaces","0","0"
"1635","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed Issue 462","0","0"
"1636","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed Issue 462","0","0"
"1637","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Switched to simpler method call","0","0"
"1638","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 453","0","0"
"1639","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed remaining locations in sample project","0","0"
"1640","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #21 from alanfranz/master

Fix: missing location for db.migration","0","0"
"1641","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed invalid sql","0","0"
"1642","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 478","0","0"
"1643","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","alanfranz","fix: add db.migration to scan path in order to fetch sql migrations","0","0"
"1644","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Removed unnecessary groupId definitions in POMs","0","0"
"1645","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Thread count in now per core for junit tests","0","0"
"1646","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed forward slash in Path","0","0"
"1647","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Slightly expanded readme","0","0"
"1648","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed default handling for int properties","0","0"
"1649","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"fixed classpath for JdbcTemplate used by flyway core","0","0"
"1650","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"added location db/migration to maven flyway sample","0","0"
"1651","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"moved sbt sample to flyway-sample","0","0"
"1652","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"removed group id from pom","0","0"
"1653","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"building sbt plugin without installed sbt and reading version from pom","0","0"
"1654","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"flyway sbt plugin reading project version from pom","0","0"
"1655","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Dropped support for the flyway-ant Spring distribution","0","0"
"1656","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"removed update classloader task","0","0"
"1657","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Dropped support for the flyway-commandline Spring distribution","0","0"
"1658","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Help is now identical for all OSes","0","0"
"1659","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Renamed unix command-line script to flyway (dropped the .sh)","0","0"
"1660","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Ignore more file extensions for license headers","0","0"
"1661","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"renamed sbt version projects","0","0"
"1662","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Merge branch 'master' of github.com:flyway/flyway","0","0"
"1663","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"removed build.sbt","0","0"
"1664","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"updated sbt-idea plugin version to 1.3.0","0","0"
"1665","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Restore autocommit to original value of transaction, instead of defaulting to true","0","0"
"1666","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"added scala version 2.10.1","0","0"
"1667","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"merged latest flyway version","0","0"
"1668","MDEwOlJlcG9zaXRvcnk3MTcwMDU4",,"Merge branch 'master' of github.com:flyway/flyway","0","0"
"1669","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 474","0","0"
"1670","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 473","0","0"
"1671","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 472","0","0"
"1672","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Minor comment fixes","0","0"
"1673","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #19 from rotscher/471_drop-queue-tables

471 drop queue tables","0","0"
"1674","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Extended test case for rollbacks a little","0","0"
"1675","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","rotscher","implementing oracle support for cleaning queue tables","0","0"
"1676","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","rotscher","initial migration for queue tables","0","0"
"1677","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 463","0","0"
"1678","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 464","0","0"
"1679","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added disabled test for reference partitioning","0","0"
"1680","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Remove broken and useless profile deactivation","0","0"
"1681","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Also adjust relative locations when set through property","0","0"
"1682","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #17 from lehphyro/maven_f_option

#458 support -f maven option after feedback","0","0"
"1683","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","lehphyro","#458 support -f maven option after feedback","0","0"
"1684","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 456","0","0"
"1685","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 459","0","0"
"1686","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added parsing test case for issue 451","0","0"
"1687","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed broken Flyway.getLocations()","0","0"
"1688","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #14 from flyway/flyway-release

Flyway release","0","0"
"1689","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","[maven-release-plugin] prepare for next development iteration","0","0"
"1690","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","[maven-release-plugin] prepare release flyway-2.1.1","0","0"
"1691","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added broken test to demonstrate failing trailing comment parsing","0","0"
"1692","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Removed unnecessary parens","0","0"
"1693","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed detection of future migrations combined with 0 resolved migrations","0","0"
"1694","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed detection of future migrations","0","0"
"1695","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added tests for future migrations","0","0"
"1696","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed detection of empty metadata table in otherwise empty schema","0","0"
"1697","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed comment parsing in conjunction with angular brackets","0","0"
"1698","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added JDK7 method override","0","0"
"1699","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Simplified getIntProperty() implementation","0","0"
"1700","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #11 from panchenko/master

flyway.consoleWidth property should be optional","0","0"
"1701","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed compilation error on JDK 7","0","0"
"1702","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Unlock MySQL tables when done","0","0"
"1703","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Documented -X command-line switch","0","0"
"1704","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 445","0","0"
"1705","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 445","0","0"
"1706","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 449","0","0"
"1707","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","panchenko","commandLine: flyway.consoleWidth property should be optional

fixes http://code.google.com/p/flyway/issues/detail?id=443","0","0"
"1708","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Disable mediumtests on release builds due to db2 issues on CI server","0","0"
"1709","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge pull request #10 from flyway/flyway-release

Flyway release","0","0"
"1710","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","[maven-release-plugin] prepare for next development iteration","0","0"
"1711","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","[maven-release-plugin] prepare release flyway-2.1","0","0"
"1712","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Temporarily disabled mediumtests due to db2 issues on CI server","0","0"
"1713","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed SCM Urls","0","0"
"1714","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Updated release plugin to latest version","0","0"
"1715","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Removed Google Code Upload","0","0"
"1716","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Removed outdated warning","0","0"
"1717","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Minor fixes","0","0"
"1718","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issues 383 and 387","0","0"
"1719","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 223","0","0"
"1720","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 439","0","0"
"1721","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Now also include the test classpath","0","0"
"1722","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Made width of output match console width for command-line tool","0","0"
"1723","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed broken test","0","0"
"1724","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Merge branch 'master' of https://github.com/flyway/flyway","0","0"
"1725","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added test for migration classes that extend an abstract class instead of implementing jdbcmigration directly.","0","0"
"1726","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added Flyway.setDataSource(url, user, password)","0","0"
"1727","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Collapsed JdbcTemplate hierarchy","0","0"
"1728","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Unified SQL parser even further","0","0"
"1729","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Fixed issue 428","0","0"
"1730","MDEwOlJlcG9zaXRvcnk3MTcwMDU4","axelfontaine","Added websphere support to classpath scanning","0","0"
