repo_id,name,owner,forks_url,description,language,forks_count,stargazers_count,watchers_count,size,open_issues_count,has_wiki,pushed_at,created_at,updated_at,subscribers_count,license,html_url
MDEwOlJlcG9zaXRvcnk2Mjk5OTMxOA==,CourseWorks,Ajithkumarsekar,https://api.github.com/repos/Ajithkumarsekar/CourseWorks/forks,All course lab works,Java,1,5,5,17552,0,1,7/14/2019 11:50,7/10/2016 13:13,5/30/2020 11:36,1,null,https://github.com/Ajithkumarsekar/CourseWorks
MDEwOlJlcG9zaXRvcnk2OTAyNDg1MQ==,OS-Lab02,acterics,https://api.github.com/repos/acterics/OS-Lab02/forks,,Java,0,1,1,28,0,1,10/26/2016 0:03,9/23/2016 12:57,3/17/2019 20:43,3,null,https://github.com/acterics/OS-Lab02
MDEwOlJlcG9zaXRvcnk3Mjk4NjUyOA==,CPUScheduler,ltaoj,https://api.github.com/repos/ltaoj/CPUScheduler/forks,操作系统调度算法，JavaFX实现、CPUScheduler,Java,2,0,0,118,0,1,2/27/2018 6:41,11/6/2016 11:34,7/29/2019 14:55,2,"{""key"": ""mit"", ""name"": ""MIT License"", ""spdx_id"": ""MIT"", ""url"": ""https://api.github.com/licenses/mit"", ""node_id"": ""MDc6TGljZW5zZTEz""}",https://github.com/ltaoj/CPUScheduler
MDEwOlJlcG9zaXRvcnk3Mzk1Nzc3NA==,osscheduling,palaganaskurl,https://api.github.com/repos/palaganaskurl/osscheduling/forks,Operating System Algorithms Simulator,Java,0,0,0,79,0,1,12/27/2016 17:19,11/16/2016 20:21,3/23/2017 17:38,1,"{""key"": ""gpl-3.0"", ""name"": ""GNU General Public License v3.0"", ""spdx_id"": ""GPL-3.0"", ""url"": ""https://api.github.com/licenses/gpl-3.0"", ""node_id"": ""MDc6TGljZW5zZTk=""}",https://github.com/palaganaskurl/osscheduling
MDEwOlJlcG9zaXRvcnk3NzM5Nzc3Mw==,Operating-System-Algorithms-in-java,Sadique14,https://api.github.com/repos/Sadique14/Operating-System-Algorithms-in-java/forks,Followed Book: Modern Operating Systems- Andrew S. Tanenbaum,Java,0,1,1,80,0,1,3/11/2017 5:38,12/26/2016 17:27,7/12/2018 21:35,1,null,https://github.com/Sadique14/Operating-System-Algorithms-in-java
MDEwOlJlcG9zaXRvcnk3ODkzODg1MA==,srv-os,Tom7353,https://api.github.com/repos/Tom7353/srv-os/forks,html5 operating system for servers,Java,0,0,0,2979,0,1,5/30/2017 10:41,1/14/2017 12:26,6/5/2018 15:22,2,"{""key"": ""mit"", ""name"": ""MIT License"", ""spdx_id"": ""MIT"", ""url"": ""https://api.github.com/licenses/mit"", ""node_id"": ""MDc6TGljZW5zZTEz""}",https://github.com/Tom7353/srv-os
MDEwOlJlcG9zaXRvcnk4MjYxMTI5OA==,myos,zacker330,https://api.github.com/repos/zacker330/myos/forks,lessons for learning Operating System,Java,0,0,0,11,0,1,2/25/2017 7:19,2/20/2017 22:57,2/20/2017 22:58,1,null,https://github.com/zacker330/myos
MDEwOlJlcG9zaXRvcnk4MTg3MzIyOQ==,OperatingSystemsHw,rygler,https://api.github.com/repos/rygler/OperatingSystemsHw/forks,This is a repo for my Operating Systems HW,Java,0,0,0,9,0,1,3/6/2017 2:39,2/13/2017 21:22,3/6/2017 2:45,2,null,https://github.com/rygler/OperatingSystemsHw
MDEwOlJlcG9zaXRvcnk4MTI4MTgzMQ==,UniversityAssignments,sydturn,https://api.github.com/repos/sydturn/UniversityAssignments/forks,"Contains various projects from throughout my Computer Science degree including but not limited to course work from: Java, Data Structures, Assembly, C++, Android, Software development, Operating systems(threading and scheduling algorithms), etc.",Java,0,0,0,43,0,1,2/8/2017 3:16,2/8/2017 3:10,2/8/2017 3:16,1,null,https://github.com/sydturn/UniversityAssignments
MDEwOlJlcG9zaXRvcnk4MzAwMDY3OQ==,Jinix,rowland66,https://api.github.com/repos/rowland66/Jinix/forks,Jinix operating system kernel,Java,0,2,2,321,0,1,2/16/2019 1:50,2/24/2017 4:19,5/3/2020 4:09,0,null,https://github.com/rowland66/Jinix
MDEwOlJlcG9zaXRvcnk4NjYwNjk3Mw==,MemoryManagement,nishnoob,https://api.github.com/repos/nishnoob/MemoryManagement/forks,An algorithm to store segments of data in memory.,Java,0,0,0,1,0,1,3/29/2017 16:50,3/29/2017 16:48,5/18/2017 7:06,2,null,https://github.com/nishnoob/MemoryManagement
MDEwOlJlcG9zaXRvcnk4NzIwMDAxMg==,Operating-System-Concepts,VanTamNguyen,https://api.github.com/repos/VanTamNguyen/Operating-System-Concepts/forks,My codes to illustrate what I learn from dinosaur book (Operating System Concepts),Java,0,2,2,6,0,1,8/13/2017 15:09,4/4/2017 15:00,9/22/2017 6:20,1,null,https://github.com/VanTamNguyen/Operating-System-Concepts
MDEwOlJlcG9zaXRvcnk4NzY4NzYxMw==,Nachos-OS,vidhya567,https://api.github.com/repos/vidhya567/Nachos-OS/forks,Implementation of Thread Level and Process Level Features in Nachos OS,Java,0,0,0,35,0,1,4/9/2017 6:22,4/9/2017 6:20,4/9/2017 6:29,0,null,https://github.com/vidhya567/Nachos-OS
MDEwOlJlcG9zaXRvcnk4ODQwNTE4MQ==,OSLab,blaisewang,https://api.github.com/repos/blaisewang/OSLab/forks,Operating System Lesson Lab Work,Java,1,0,0,12,0,1,4/22/2017 16:49,4/16/2017 10:06,4/23/2017 10:48,1,null,https://github.com/blaisewang/OSLab
MDEwOlJlcG9zaXRvcnk4OTk2MDYwNw==,Threading-and-OS-Problems,Tasswon,https://api.github.com/repos/Tasswon/Threading-and-OS-Problems/forks,"The programs featured here are all written in Java, and present examples of threading and Operating System related algorithms (example: scheduling and deadlock).",Java,0,0,0,13,0,1,5/1/2017 23:29,5/1/2017 20:33,5/2/2017 4:45,0,null,https://github.com/Tasswon/Threading-and-OS-Problems
MDEwOlJlcG9zaXRvcnk5MDU2NDg4Ng==,Disk-Scheduler-Simulator,Abdallah-Abdelazim,https://api.github.com/repos/Abdallah-Abdelazim/Disk-Scheduler-Simulator/forks,A scheduling simulator that implements different disk scheduling algorithms and applies it on a disk queue with requests for I/O blocks on cylinders.,Java,0,1,1,103,0,1,4/7/2018 20:53,5/7/2017 22:08,11/8/2018 11:29,1,"{""key"": ""gpl-3.0"", ""name"": ""GNU General Public License v3.0"", ""spdx_id"": ""GPL-3.0"", ""url"": ""https://api.github.com/licenses/gpl-3.0"", ""node_id"": ""MDc6TGljZW5zZTk=""}",https://github.com/Abdallah-Abdelazim/Disk-Scheduler-Simulator
MDEwOlJlcG9zaXRvcnk5MDU2Nzc3Mw==,PageReplacement,Zaaraki,https://api.github.com/repos/Zaaraki/PageReplacement/forks,Trabalho de SO sobre algoritmos de Substituição de página,Java,0,0,0,3,0,1,5/8/2017 0:35,5/7/2017 23:15,5/7/2017 23:18,2,null,https://github.com/Zaaraki/PageReplacement
MDEwOlJlcG9zaXRvcnk5MTAxMzI3Nw==,Multi-threading-Programming,tiandiao123,https://api.github.com/repos/tiandiao123/Multi-threading-Programming/forks,Here are some of my implementaions of multi-threading programming,Java,0,0,0,28137,0,1,5/14/2017 22:04,5/11/2017 18:52,5/12/2017 0:08,2,null,https://github.com/tiandiao123/Multi-threading-Programming
MDEwOlJlcG9zaXRvcnk5MTg5NTYwOQ==,ReviveOS,h3adshotzz,https://api.github.com/repos/h3adshotzz/ReviveOS/forks,Operating System.... sorta.,Java,0,1,1,125,1,1,7/10/2017 19:38,5/20/2017 14:47,6/15/2017 15:24,2,null,https://github.com/h3adshotzz/ReviveOS
MDEwOlJlcG9zaXRvcnk5MTYxODMyMw==,process_scheduling_example,gustavopergola,https://api.github.com/repos/gustavopergola/process_scheduling_example/forks,Java FX (GUI) integrated with simulation about multiple threads and scheduling ways. (OS),Java,0,1,1,5289,0,1,6/9/2017 2:05,5/17/2017 20:41,12/29/2017 23:45,2,null,https://github.com/gustavopergola/process_scheduling_example
MDEwOlJlcG9zaXRvcnk5MzEzNjA3MQ==,OperatingSystemCourseProjects,mzhangdev,https://api.github.com/repos/mzhangdev/OperatingSystemCourseProjects/forks,Operating System Course Projects,Java,0,0,0,354,0,1,6/2/2017 7:52,6/2/2017 6:50,11/21/2017 18:13,0,null,https://github.com/mzhangdev/OperatingSystemCourseProjects
MDEwOlJlcG9zaXRvcnk5NTAwNjUwNg==,os-project,luizfranca,https://api.github.com/repos/luizfranca/os-project/forks,This project is for the class of Operational Systems taken at UFRPE 2015.2,Java,0,0,0,12,0,1,6/21/2017 13:43,6/21/2017 13:22,6/21/2017 13:33,1,"{""key"": ""mit"", ""name"": ""MIT License"", ""spdx_id"": ""MIT"", ""url"": ""https://api.github.com/licenses/mit"", ""node_id"": ""MDc6TGljZW5zZTEz""}",https://github.com/luizfranca/os-project
MDEwOlJlcG9zaXRvcnk5ODMwNTkzMA==,OS_EE328,cyli2014,https://api.github.com/repos/cyli2014/OS_EE328/forks,Class projects of Operating System in Shanghai Jiao Tong University.,Java,0,0,0,934,0,1,7/25/2017 13:01,7/25/2017 12:54,7/26/2017 3:18,0,null,https://github.com/cyli2014/OS_EE328
MDEwOlJlcG9zaXRvcnkxMDc4MzcwMDc=,modified-mars,aretw0,https://api.github.com/repos/aretw0/modified-mars/forks,MARS (MIPS Assembler and Runtime Simulator) modificado,Java,0,1,1,3676,0,1,10/27/2017 22:52,10/22/2017 4:22,1/10/2018 18:29,2,null,https://github.com/aretw0/modified-mars
MDEwOlJlcG9zaXRvcnkxMDcxMDQ5NDI=,OS_CODES,Sakshi183,https://api.github.com/repos/Sakshi183/OS_CODES/forks,It is implementation of concepts taught in operating system.,Java,0,0,0,453,0,1,6/14/2018 6:05,10/16/2017 9:14,6/14/2018 6:05,0,null,https://github.com/Sakshi183/OS_CODES
MDEwOlJlcG9zaXRvcnkxMDg1NTM4MDI=,Operating-System-Algorithms,Showndarya,https://api.github.com/repos/Showndarya/Operating-System-Algorithms/forks,"Process synchronization, Deadlock avoidance and Disk scheduling algorithms implemented in  Java.",Java,2,2,2,11,0,1,11/2/2018 5:57,10/27/2017 14:06,11/21/2019 4:17,1,null,https://github.com/Showndarya/Operating-System-Algorithms
MDEwOlJlcG9zaXRvcnkxMDg4NDUyMzI=,Operating-system-practicals,Shraddha2104,https://api.github.com/repos/Shraddha2104/Operating-system-practicals/forks,OS practicals in C and Java,Java,0,0,0,8,0,1,6/24/2018 5:08,10/30/2017 12:05,6/24/2018 7:05,0,null,https://github.com/Shraddha2104/Operating-system-practicals
MDEwOlJlcG9zaXRvcnkxMDgyMjUyMTY=,Operating-System-Nachos,rdeng,https://api.github.com/repos/rdeng/Operating-System-Nachos/forks,OS Nachos Implementation,Java,2,0,0,281,0,1,10/25/2017 5:51,10/25/2017 5:46,10/25/2017 7:17,1,null,https://github.com/rdeng/Operating-System-Nachos
